"YEAR";"T.SUM";"PHASE";"DOY"
2002;10238,1352864226;24;209
2002;8663,37704373441;24;208
2002;7978,89341013583;24;214
2002;7596,15974075328;24;212
2002;8864,4987127639;24;214
2002;7643,49193945053;24;214
2002;9029,45243878003;24;208
2002;8602,03282491247;24;226
2002;8976,23284561042;24;210
2002;8716,32445292208;24;232
2002;7809,8327989193;24;213
2002;7955,64882537778;24;229
2002;8734,69880583949;24;209
2002;7887,41351125169;24;228
2002;9807,64367865373;24;222
2002;8017,32972598906;24;211
2002;7968,38261419629;24;230
2002;8860,09455204627;24;211
2002;8849,72821213941;24;211
2002;7344,95826369352;24;221
2002;7820,97041127609;24;224
2002;7881,34967748116;24;229
2002;8838,03207044846;24;208
2002;8290,14747998621;24;228
2002;8965,44472177786;24;226
2002;8295,74661202348;24;229
2002;8827,32997169598;24;220
2002;8428,90032382189;24;217
2002;8816,06562012369;24;231
2002;8853,54752920677;24;211
2002;8742,70136246691;24;228
2002;7821,16645317568;24;231
2002;9056,58129104013;24;231
2002;8616,13426542026;24;211
2002;8746,55346004439;24;228
2002;9263,09889351475;24;227
2002;8016,24484872788;24;211
2002;7803,5435149079;24;231
2002;9717,07644374465;24;233
2002;8478,25362165338;24;209
2002;7946,58795642609;24;227
2002;7795,52166417011;24;206
2002;9160,8842263342;24;227
2002;7308,24006481111;24;227
2002;8309,45242830792;24;209
2002;7435,87088407184;24;215
2002;8390,07633189316;24;212
2002;9201,92924863526;24;226
2002;9286,5058391192;24;225
2002;9705,68655738429;24;231
2002;8804,21268947585;24;233
2002;8804,45799484486;24;208
2002;9683,33755584144;24;222
2002;7953,8810898446;24;213
2002;8218,88725907318;24;232
2002;8526,83114250115;24;210
2002;8211,75823802797;24;210
2002;8833,68635620802;24;208
2002;9138,161500076;24;225
2002;7811,77963768836;24;218
2002;8055,58002908455;24;211
2002;9550,62297338855;24;231
2002;9450,57538035947;24;229
2002;9954,8711188189;24;228
2002;8676,41479689284;24;227
2002;9110,16390175859;24;233
2002;8476,11756602617;24;214
2002;8850,34137408888;24;212
2002;7949,4171078279;24;221
2002;8757,9743959606;24;217
2002;9108,19611321078;24;213
2002;8632,0394079762;24;210
2002;10366,9842705909;24;222
2002;10347,4474316759;24;230
2002;8662,68616823939;24;208
2002;9188,62638607662;24;213
2002;9158,90555764677;24;225
2002;8185,53392878989;24;209
2002;8160,57613217834;24;215
2002;7764,90335330452;24;214
2002;9802,03715271948;24;230
2002;8300,5580442844;24;227
2002;7815,98328950477;24;213
2002;8108,02363960513;24;209
2002;7813,12665942509;24;231
2002;8356,23980250856;24;229
2002;8936,32027770141;24;211
2002;8221,43548487262;24;211
2002;8699,45289272768;24;217
2002;8889,00173003562;24;231
2002;8634,62593165785;24;215
2002;9626,8481793345;24;230
2002;9802,85501180956;24;228
2002;8139,87876070197;24;228
2002;8698,67327584875;24;218
2002;8376,03536517467;24;227
2002;7820,86441116332;24;210
2002;9285,3822414011;24;217
2002;9205,8205210054;24;221
2002;10308,2720680139;24;232
2002;9254,87370658403;24;217
2002;8367,7855845659;24;211
2002;9412,18698696986;24;227
2002;8709,36609164214;24;211
2002;9397,4910757401;24;215
2002;8396,55650886533;24;212
2002;9713,63143905306;24;231
2002;8585,25728331898;24;212
2002;8989,42443243675;24;211
2002;8261,29691569349;24;226
2002;9290,07484018387;24;211
2002;9322,90847426696;24;209
2002;9570,55918106044;24;219
2002;8654,29611760532;24;218
2002;9270,349126869;24;225
2002;8170,69832464816;24;212
2002;8982,84784135029;24;213
2002;8477,00323360766;24;213
2002;9250,35210142575;24;218
2002;8767,91651900161;24;218
2002;8644,77660380558;24;205
2002;7703,60059687419;24;210
2002;9061,82790219152;24;230
2002;10206,976891469;24;230
2002;9026,60757594361;24;211
2002;9915,27759641108;24;223
2002;8842,40055395872;24;216
2002;9796,40980858433;24;228
2002;8943,78443490683;24;232
2002;8705,37100696811;24;209
2002;7927,38535667371;24;228
2002;8688,79792943292;24;208
2002;8284,17635510324;24;211
2002;8622,22255851794;24;212
2002;7227,55708527958;24;212
2002;8700,22522161696;24;210
2002;7252,79970022183;24;229
2002;7678,81506113039;24;230
2002;7730,36960828778;24;217
2002;9349,19254386098;24;211
2002;7430,10993644469;24;226
2002;8171,58468726083;24;209
2002;8471,22363279133;24;206
2002;8809,99131231533;24;214
2002;9399,19485520632;24;210
2002;8902,24750246;24;209
2002;8899,16543296406;24;211
2002;7778,95148805659;24;231
2002;7869,74017429345;24;213
2002;8128,84598860097;24;219
2002;9301,29839980092;24;206
2002;9260,87760095105;24;212
2002;8919,78963212466;24;226
2002;8203,17636216908;24;210
2002;10325,3857247212;24;229
2002;8983,01081537236;24;214
2002;8198,88864064099;24;215
2002;9498,97380964919;24;228
2002;8182,75223832494;24;230
2002;9295,33458193539;24;227
2002;8700,5010847972;24;210
2002;8391,76804719495;24;230
2002;8583,01586803577;24;231
2002;9144,35724162087;24;209
2002;9127,07721307356;24;215
2002;9476,37336886664;24;219
2002;9543,74445341148;24;210
2002;8091,38487230742;24;211
2002;9520,68504891107;24;227
2002;9836,05476261228;24;222
2002;9097,47625216883;24;226
2002;9893,14701875287;24;228
2002;7868,93986940688;24;209
2002;9740,5416767328;24;232
2002;9158,42198126121;24;230
2002;9192,23039070934;24;210
2002;9648,47612963944;24;225
2002;8542,6455554351;24;221
2002;8451,64693173479;24;227
2002;7993,42208552166;24;226
2002;8413,85590234308;24;210
2002;10072,1649865667;24;229
2002;8197,97159265993;24;227
2002;10185,5244390646;24;227
2002;8805,67045049025;24;227
2002;9567,47637474076;24;215
2002;8387,67939104696;24;227
2002;9528,56291245877;24;225
2002;9349,31954727499;24;230
2002;8556,43477492528;24;215
2002;10283,997505384;24;227
2002;10584,9623655286;24;231
2002;8923,25740937662;24;233
2002;9215,55149409757;24;214
2002;8697,00456307488;24;210
2002;8743,57079560823;24;211
2002;8954,32639840053;24;208
2002;10308,8357974592;24;227
2002;9419,78444257575;24;216
2002;9161,17047850528;24;211
2002;8711,47877012822;24;219
2002;8816,43578796777;24;230
2002;10683,3495510525;24;231
2002;8712,32826654632;24;211
2002;8915,08209607434;24;214
2002;8753,48771585412;24;219
2002;9451,00850026953;24;219
2002;9113,40893706273;24;231
2002;9125,88844960069;24;227
2002;10239,3202566875;24;230
2002;8472,46194351752;24;212
2002;8458,99911905361;24;211
2002;9491,08521318665;24;216
2002;8727,25067002934;24;210
2002;9280,59662290317;24;217
2002;7916,16044538438;24;218
2002;9079,55265210009;24;226
2002;8935,79150152437;24;231
2002;8990,32860446861;24;216
2002;9632,06065843497;24;229
2002;9213,73755733151;24;211
2002;9276,36697279446;24;216
2002;9426,14863418021;24;228
2002;10524,858448072;24;230
2002;8280,66086665759;24;218
2002;9960,29826971891;24;217
2002;9760,19254751333;24;228
2002;9141,04800800985;24;233
2002;8429,95539109032;24;211
2002;9612,34564953348;24;232
2002;8499,02250098194;24;211
2002;9393,35646260584;24;212
2002;7996,57679507857;24;225
2002;10740,3790139427;24;227
2002;9023,92658710365;24;229
2002;8919,04955364822;24;211
2002;9613,11349019706;24;227
2002;9833,47354835987;24;220
2002;9500,26224361552;24;208
2002;9259,28408046529;24;216
2002;10092,8365478272;24;219
2002;10978,016987303;24;232
2002;9174,89791512242;24;226
2002;8861,94009440157;24;212
2002;10640,6861457371;24;227
2002;8599,8412880382;24;209
2002;8648,94982528576;24;228
2002;8308,44836014891;24;212
2002;8901,70146840178;24;219
2002;8425,59935390116;24;215
2002;9558,15058360748;24;227
2002;8138,38868563719;24;210
2002;9152,39257559057;24;211
2002;9277,17284908185;24;227
2002;8920,3323874904;24;217
2002;7405,72363138909;24;212
2002;9051,89369857096;24;213
2002;8844,20149422032;24;212
2002;9552,39148676882;24;228
2002;10714,7491216877;24;231
2002;9680,41763420475;24;222
2002;8721,15062946782;24;211
2002;9041,98167971887;24;218
2002;9372,55673354462;24;210
2002;9652,4631746245;24;227
2002;8724,43747040307;24;211
2002;9190,3196409107;24;212
2002;9007,21790484438;24;219
2002;8795,02561201235;24;210
2002;8805,91941440559;24;212
2002;9449,14308107789;24;229
2002;9429,13961195134;24;219
2002;8337,99958533376;24;211
2002;9141,5674603733;24;227
2002;9594,46904437623;24;233
2002;8590,37484790459;24;214
2002;8552,90462892791;24;220
2002;8567,85792194793;24;211
2002;9701,58420983901;24;229
2002;10386,6895808313;24;232
2002;10165,2563110151;24;231
2002;8912,28132984018;24;213
2002;7993,09354515633;24;210
2002;8272,82882423816;24;213
2002;9783,44845754484;24;230
2002;9479,059403181;24;219
2002;8902,14480045232;24;220
2002;10059,2338454855;24;228
2002;9811,88427182916;24;222
2002;9527,09365230315;24;212
2002;8603,28169736613;24;213
2002;10246,3747662216;24;224
2002;7533,42793492391;24;210
2002;10126,2352984447;24;228
2002;8266,43725206;24;208
2002;8673,99192741578;24;213
2002;9636,92475285751;24;227
2002;9628,81501437226;24;228
2002;8025,97053719203;24;212
2002;9940,55385347837;24;233
2002;9728,59318751023;24;230
2002;8571,05273834238;24;216
2002;8781,68209052273;24;217
2002;10054,3560838257;24;231
2002;10070,815157563;24;229
2002;8776,75127646743;24;215
2002;9316,19115322672;24;212
2002;8424,49869863226;24;206
2002;10708,8910096272;24;227
2002;8474,64437899365;24;215
2002;8548,62574306737;24;212
2002;8348,85499099338;24;212
2002;10208,5326625517;24;222
2002;8911,18379130307;24;215
2002;9899,08324105519;24;231
2002;8709,40150634313;24;216
2002;9422,53445964939;24;222
2002;8428,92268860205;24;210
2002;8204,63545623106;24;218
2002;9531,44979366091;24;224
2002;8627,28608058034;24;213
2002;9738,18885812773;24;226
2002;8266,14782487091;24;210
2002;9536,213198841;24;229
2002;8934,10817790579;24;226
2002;9465,89066295236;24;228
2002;8934,25017315659;24;217
2002;9052,06559479578;24;211
2002;9316,33446527975;24;220
2002;9459,71818153748;24;222
2002;7842,67511724493;24;213
2002;10393,89372607;24;232
2002;9079,62171013024;24;210
2002;9011,66317892427;24;225
2002;8851,85435858184;24;213
2002;9160,59125468489;24;228
2002;9284,94577521187;24;229
2002;9809,94790150332;24;226
2002;9706,06815419107;24;231
2002;9952,58806486543;24;231
2002;8065,30828160348;24;212
2002;8697,11744144584;24;216
2002;9229,96408571866;24;224
2002;9907,46701794046;24;231
2002;9763,01057528279;24;228
2002;9042,06101409408;24;222
2002;8602,25450574199;24;212
2002;7839,55807834724;24;213
2002;8979,62495751581;24;217
2002;8892,09896234332;24;211
2002;8127,74810535113;24;208
2002;8337,12537025031;24;215
2002;9718,4831640278;24;229
2002;7856,17173869188;24;209
2002;8234,93033172229;24;212
2002;8721,0514886664;24;212
2002;8622,13451040119;24;212
2002;9345,09154238407;24;228
2002;8770,50379197159;24;215
2002;8368,39451945763;24;215
2002;8902,3648313991;24;215
2002;8132,0946140165;24;213
2002;7616,28335183052;24;210
2002;7945,77398817853;24;212
2002;9712,51576571537;24;228
2002;9204,35255258666;24;216
2002;8540,81192148967;24;215
2002;9351,53734222048;24;224
2002;9672,18065790071;24;223
2002;8151,3508885209;24;212
2002;10040,8634863672;24;229
2002;8618,29646196797;24;212
2002;10019,8803938165;24;224
2002;9417,91741666927;24;211
2002;8688,9827572462;24;211
2002;8898,96123474091;24;211
2002;8107,5104004713;24;212
2002;8542,75919268886;24;219
2002;9407,75066330606;24;228
2002;10075,9404821509;24;232
2002;9598,16295166475;24;228
2002;8598,16658580926;24;213
2002;9188,32243374676;24;227
2002;8181,58232497462;24;211
2002;9451,37127924632;24;229
2002;9132,58971012008;24;229
2002;9249,28279522832;24;232
2002;9257,95034056861;24;225
2002;9338,17638247133;24;229
2002;9266,08633979966;24;225
2002;8676,28356311722;24;219
2002;8213,57043121859;24;209
2002;9043,97926960759;24;220
2002;8378,62200985741;24;212
2002;10222,1182930234;24;228
2002;9158,47595637325;24;222
2002;9721,45170226958;24;226
2002;8601,85379479569;24;215
2002;9185,03299341046;24;224
2002;8321,69285459445;24;211
2002;9678,66318622953;24;224
2002;9490,0083880477;24;226
2002;9269,59518557131;24;220
2002;8487,16018342333;24;210
2002;8990,49904693932;24;213
2002;9011,94832091447;24;228
2002;10724,7115710924;24;231
2002;9580,04528086622;24;232
2002;9366,19245332767;24;222
2002;8881,66260642865;24;221
2002;8594,79825738064;24;213
2002;9319,62562114445;24;229
2002;9160,32814980562;24;224
2002;9323,75114266493;24;227
2002;9611,91258984992;24;226
2002;9549,37424773895;24;229
2002;8922,7294968008;24;231
2002;9131,30698168613;24;230
2002;8288,8166019734;24;213
2002;9372,14846046725;24;222
2002;8079,7265817461;24;212
2002;8065,40873059221;24;212
2002;8837,59007266427;24;227
2002;8765,03783355121;24;223
2002;8597,70349315717;24;220
2002;9064,4106162558;24;230
2002;7173,297466618;24;208
2002;8905,06923117586;24;223
2002;8951,11949084361;24;221
2002;9334,02415531697;24;232
2002;9305,12261264345;24;226
2002;8597,11915424623;24;218
2002;8990,13831441005;24;222
2002;10111,3302277648;24;222
2002;8477,95287102063;24;220
2002;8820,5333907921;24;217
2002;9292,00282715131;24;224
2002;10367,0822302199;24;230
2002;8561,05968049912;24;222
2002;8717,40091709925;24;221
2002;8511,75507208564;24;222
2002;8553,22683946191;24;213
2002;9202,44783404377;24;226
2002;8916,37144899817;24;221
2002;8931,07040340629;24;227
2002;9496,12883909208;24;222
2002;7693,63379471591;24;212
2002;8223,75233171327;24;212
2002;9397,51311555554;24;226
2002;9342,31501939396;24;226
2002;8285,54402588925;24;222
2002;9168,86973782515;24;220
2002;8312,48332271083;24;220
2002;8297,60202510574;24;224
2003;15069,89505649;10;291
2003;14418,5344494655;10;288
2003;15197,7911622884;10;290
2003;14896,1654845104;10;275
2003;13628,3111522194;10;286
2003;14237,7350461356;10;290
2003;15578,9321306895;10;286
2003;13337,626141194;10;284
2003;15477,8598724767;10;297
2003;13212,4457897087;10;275
2003;13162,6312532004;10;274
2003;13999,924600232;10;286
2003;13294,2380845664;10;286
2003;14429,3006922557;10;283
2003;13438,1485981124;10;283
2003;13443,0675338285;10;284
2003;13504,9089997954;10;276
2003;13762,3458933201;10;270
2003;13652,5157946976;10;291
2003;16205,4742083084;10;281
2003;12925,5737841036;10;258
2003;15205,8290195693;10;291
2003;13372,7394615631;10;267
2003;15077,7357263921;10;285
2003;14008,7164155045;10;291
2003;13330,6239513463;10;289
2003;13950,5696208974;10;287
2003;13815,5547187494;10;287
2003;13519,4074206479;10;288
2003;13366,2875626544;10;269
2003;13384,3592201267;10;286
2003;14195,8754218772;10;262
2003;15828,0619647872;10;289
2003;16034,7916307929;10;295
2003;14073,8428336093;10;288
2003;13332,450835729;10;294
2003;13736,3591632153;10;287
2003;13149,4763843861;10;275
2003;13335,6413140396;10;284
2003;13430,9505920931;10;283
2003;14515,6592106703;10;275
2003;14866,6006930219;10;291
2003;13306,7165162368;10;290
2003;13324,1297390003;10;281
2003;14119,1565375785;10;289
2003;13438,5797605906;10;280
2003;15729,924734;10;288
2003;13477,5776769092;10;297
2003;14955,4032990237;10;287
2003;14265,9044474472;10;286
2003;13764,7829212041;10;286
2003;13955,9550638307;10;278
2003;14223,4470416607;10;288
2003;16104,7606437576;10;293
2003;13453,2178222938;10;277
2003;13771,4967124792;10;289
2003;14402,0303835049;10;282
2003;13898,8330563663;10;284
2003;14332,9420659227;10;291
2003;14154,2756141444;10;276
2003;13714,0396856401;10;291
2003;13851,2960625334;10;277
2003;13401,2466075301;10;271
2003;13628,8665531337;10;289
2003;12966,4174802298;10;262
2003;14157,2169996065;10;275
2003;14460,1502293512;10;293
2003;13466,9872910016;10;285
2003;15042,8450884176;10;274
2003;15539,4189744874;10;285
2003;13749,3030473754;10;288
2003;13593,4097146467;10;271
2003;15380,0952750573;10;290
2003;13477,0692895745;10;277
2003;13927,041146179;10;288
2003;14989,7257151715;10;289
2003;14104,265490865;10;276
2003;16570,8963543467;10;289
2003;17161,8723804392;10;273
2003;13554,6465845878;10;291
2003;15103,0954122005;10;281
2003;14152,4424873897;10;285
2003;16012,2008059124;10;289
2003;16625,925576743;10;288
2003;13400,9291051871;10;273
2003;13595,6025114991;10;288
2003;13498,6698136166;10;261
2003;15760,7011760995;10;293
2003;16724,0528397199;10;290
2003;15723,0760990956;10;291
2003;16440,3303564179;10;275
2003;13914,8778641854;10;277
2003;13615,1208130497;10;269
2003;16846,6581329283;10;286
2003;13686,5307001083;10;288
2003;13302,0052701854;10;269
2003;15542,6148481781;10;295
2003;16484,9195969533;10;271
2003;16720,9189703362;10;288
2003;13634,1602085636;10;265
2003;14447,8563584084;10;279
2003;13503,3571791573;10;270
2003;15162,7833823209;10;284
2003;13614,0181181741;10;267
2003;13471,3521292877;10;277
2003;14381,6045274106;10;284
2003;16290,0867575198;10;291
2003;14305,243630199;10;268
2003;13276,1968158328;10;275
2003;14645,9470130045;10;288
2003;16254,5953739853;10;287
2003;14488,8942258574;10;264
2003;15856,6478151195;10;287
2003;14681,7597139432;10;282
2003;13178,1263608202;10;269
2003;13306,834189296;10;270
2003;16302,3948459057;10;275
2003;15901,4979896605;10;271
2003;13230,2141429401;10;270
2003;13958,955758978;10;273
